-70.8097 -69.1567 40.9436 41.8688 4.9842e+08 8.33634e+07 1.75467e+06 1.05237e+06 527886 91939.2 670666 2476.59 165953 1.10805e+06 3.20516e+07 1.01388e+06 285.831 3.00419e+07 43127.3 18.7392 43997.5 15084.8 1.48105e+08 169
-69.3194 -68.0397 41.5353 42.8747 206593 70652 379.042 1584.65 0 -nan 0 -nan 49.3256 -nan 20736 5.46956 0 19776 4 0 -nan -nan 47348 11
-70.5522 -68.9255 42.1262 42.2461 225534 79736.6 554.54 1705.31 0 -nan 0 -nan 58.3449 -nan -nan 0 0 23398 6 0 -nan -nan 60446 37
-67.7721 -66.0668 41.7729 43.5859 203749 69849.5 902.333 1599.84 0 -nan 0 -nan 46.7274 -nan -nan 0 0 19667 4 0 -nan -nan 39811 8
-69.3715 -69.2955 41.1406 41.7925 181369 64690.7 459.367 1499.73 0 -nan 0 -nan 44.521 -nan -nan 0 0 -nan 5 0 -nan -nan 41079 3
-69.6892 -68.4003 42.0954 43.7287 189028 67289.6 463.963 1514.11 0 -nan 0 -nan 46.5891 -nan -nan 0 0 -nan 5 0 -nan -nan 45490 13
-68.1335 -67.7472 40.6938 41.8019 200657 62692.6 463.493 1373 80.7587 -nan 23.9701 -nan 42.3479 -nan -nan 42.6311 4.76638 -nan -nan 0 0 4 38377 8
-70.4384 -69.0866 40.8475 42.3672 2.31948e+08 2.91202e+07 680671 218242 322309 6993.74 346914 61.6688 77127.8 499946 1.26441e+07 428751 17.0993 1.34648e+07 23983.1 21.8556 30642.1 24951.2 6.83228e+07 33
-68.3561 -67.8888 41.0396 42.1429 185885 65558.5 519.829 1441.73 0 -nan 0 -nan 45.258 -nan -nan 0 0 -nan 4 0 -nan -nan 43970 26
-69.0397 -67.4009 40.5928 41.7246 190739 66020 293.954 1391.4 0 -nan 0 -nan 43.8952 -nan -nan 0 0 -nan 4 0 -nan -nan 40483 10
-69.429 -68.6751 40.4105 41.6394 192624 65522.9 306.018 1309 0 -nan 0 -nan 43.5653 -nan -nan 0 0 -nan 4 0 -nan -nan 39537 26
-70.4897 -69.1606 41.3317 41.5549 3.57458e+06 1.26084e+06 6337.71 7663.5 0 -nan 0 -nan 1097.25 -nan -nan 0 0 -nan 1121.4 1 -nan 178.993 1.78578e+06 90
-70.086 -68.4135 41.1859 42.0352 9.3835e+07 1.32443e+07 283497 197343 0 -nan 136261 996.699 9599.77 -nan -nan 156328 97.1365 -nan -nan 0 21205.7 26689.4 2.74159e+07 70
-68.878 -68.5819 42.2032 42.4212 197358 74063 723 1613 0 429.309 -nan 56 144 -nan -nan -nan -nan -nan -nan -nan -nan -nan 44307 15
-69.3535 -67.4198 41.0646 42.1075 179354 74070 588 1668.6 0 399.689 -nan 55 49 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39127 5
-67.798 -67.756 40.9879 42.0385 178319 74053 560 1626.24 0 399.32 -nan 55 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39060 13
-68.8445 -68.1409 40.7973 42.2183 172631 74069 550 1574.53 0 391.918 -nan 55 48 -nan -nan -nan -nan -nan -nan -nan -nan -nan 37258 5
-70.0875 -68.9427 42.009 42.9958 3.26249e+06 766145 15002 16792.9 0 4957.15 -nan 167 685.328 7380.68 -nan -nan -nan -nan -nan -nan -nan -nan 985149 1
-70.1052 -68.92 41.8239 42.9698 2.97622e+07 4.60208e+06 101519 154856 45841 43488 -nan 881 -nan 75205 -nan -nan -nan -nan -nan -nan -nan -nan 9.02304e+06 85
-68.3582 -68.3096 40.2339 42.0652 187732 73713.6 353.411 1514.96 99 392.115 -nan 55 -nan 130 -nan -nan -nan -nan -nan -nan -nan -nan 41283 178
-67.8186 -67.4713 41.1341 42.201 183613 73039.3 319.449 1561.06 5 381.984 -nan 55 -nan 33 -nan -nan -nan -nan -nan -nan -nan -nan 40061 9
-68.8566 -68.662 40.056 41.6198 181007 72706.9 374.249 1382.93 6 378.778 -nan 55 -nan 26 -nan -nan -nan -nan -nan -nan -nan -nan 39296 8
-68.6142 -68.3526 40.9053 42.1693 202715 68002.1 326.298 1361.19 5 367 0 55 -nan 29 -nan -nan -nan -nan -nan -nan -nan -nan 40449 7
-69.6238 -68.0366 40.3062 42.1426 189307 66028.9 806.271 1455.25 40 407 0 59 -nan 239 -nan -nan -nan -nan -nan -nan -nan -nan 38750 14
-69.3073 -68.7263 41.762 42.1394 188345 63985 767.165 1451.22 5 379 0 66 -nan 31 -nan -nan -nan -nan -nan -nan -nan -nan 41049 8
-69.0195 -67.7552 41.8629 43.6345 183138 64028.7 749.022 1381.59 4 393 0 55 -nan 16 -nan -nan -nan -nan -nan -nan -nan -nan 39858 5
-69.5407 -68.7414 41.8589 41.9923 181724 63069.3 747.353 1358.5 7 378 0 55 -nan 20 -nan -nan -nan -nan -nan -nan -nan -nan 38721 85
-69.0326 -67.286 40.0984 41.5897 184060 64158.9 732.316 1402.86 4 376 0 55 -nan 16 -nan -nan -nan -nan -nan -nan -nan -nan 40061 7
-68.2881 -67.8487 41.2861 41.6168 190211 63311.1 713.699 1247.41 5 377 0 55 -nan 13 -nan -nan -nan -nan -nan -nan -nan -nan 39634 7
-69.8888 -68.0747 42.2616 42.3922 186184 64897.1 745.766 1435.94 2 405 0 55 -nan 15 -nan -nan -nan -nan -nan -nan -nan -nan 41237 8
-68.2227 -68.0355 41.6861 41.9466 183139 63095.3 754.264 1394.36 3 378 0 55 -nan 22 -nan -nan -nan -nan -nan -nan -nan -nan 38825 248
-69.1096 -67.4487 41.1185 42.8677 183498 63957.3 758.497 1405.07 3 379 0 55 -nan 17 -nan -nan -nan -nan -nan -nan -nan -nan 39859 7
-70.2006 -68.8771 41.7017 41.8596 3.65284e+07 1.30026e+07 155999 304196 73602.5 11124.9 0 4901.65 -nan 158626 3.54574e+06 -nan -nan 3.83222e+06 6909.18 8.09701 -nan -nan 1.92724e+07 131
-69.2786 -68.1895 41.6001 42.1128 192175 65843.6 533.894 1419.11 0 -nan 0 -nan 45.2324 -nan -nan 3.04794 0 19687 4 0 -nan -nan 42387 36
-69.9123 -68.0514 41.1502 43.0327 191319 65566.5 326.486 1657.73 0 -nan 0 -nan 43.4671 -nan -nan 53.6182 0 8157.05 2 0 -nan -nan 37430 6
-68.1952 -66.3752 41.0228 41.7107 182971 63215.6 294.428 1382.15 0 -nan 0 -nan 41.2642 -nan -nan 0 0 -nan 5 0 -nan -nan 36415 5
-69.8979 -68.658 41.2827 42.8639 178929 62038.2 484.855 1309.59 0 -nan 0 -nan 41.6644 -nan -nan 0 0 -nan 5 0 -nan -nan 37392 114
-69.0346 -68.0856 40.3599 41.929 176987 62545.5 463.288 1345.87 0 -nan 0 -nan 41.93 -nan -nan 0 0 -nan 5 0 -nan -nan 37746 7
-68.682 -68.5205 41.5882 42.5259 177891 62976.5 497.664 1309.7 0 -nan 0 -nan 42.2485 -nan -nan 0 0 -nan 4 0 -nan -nan 37904 8
-68.7725 -68.1763 41.9126 43.7527 178518 63193.4 472.381 1385.95 0 -nan 0 -nan 42.5251 -nan -nan 0 0 -nan 4 0 -nan -nan 38738 7
-68.7546 -67.2476 39.9428 41.4794 182525 64650.5 508.416 1391.04 0 -nan 0 -nan 43.8142 -nan -nan 0 0 -nan 4 0 -nan -nan 40696 6
-67.7478 -66.6879 41.5274 42.0211 177449 62828.2 512.071 1287.6 0 -nan 0 -nan 42.1923 -nan -nan 0 0 -nan 4 0 -nan -nan 38109 7
-69.6997 -68.5316 40.2387 42.1697 177845 63027.4 470.97 1373.38 0 -nan 0 -nan 42.3732 -nan -nan 0 0 -nan 3 0 -nan -nan 38445 61
-70.0817 -69.3801 41.6606 43.4595 7.53608e+07 1.23352e+07 261558 179246 0 -nan 118821 -nan 5071.95 -nan -nan 137077 30.0977 -nan 45940.5 0 12794 16420.1 2.36477e+07 67
-69.2539 -67.7815 40.8724 42.7164 191360 74238 734 1738.69 6.90595 603.434 124 100.055 152 -nan -nan -nan -nan -nan -nan -nan -nan -nan 42468 12
-68.2224 -67.4522 40.9803 42.2412 178054 74240 640 1357.12 0 574.916 4 95.1166 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 38752 7
-68.9133 -66.9868 41.8653 43.2718 184803 74234 656 1402.32 0 586.248 5 97.5115 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40797 6
-70.1683 -69.2819 41.0003 41.5183 1.41832e+07 2.6919e+06 58027 58302.3 0 29431.3 18767.7 81.739 3727 -nan -nan -nan -nan -nan -nan -nan -nan -nan 4.27782e+06 185
-68.5172 -66.8682 40.9605 42.5084 192265 74052 702 1459.6 0 418.414 -nan 56 140 -nan -nan -nan -nan -nan -nan -nan -nan -nan 43004 9
-69.0424 -67.3581 41.6478 42.1897 182951 74066 558 1475.88 0 407.201 -nan 55 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40219 286
-69.5024 -67.8546 40.8054 41.9441 181493 74078 564 1655.42 0 401.153 -nan 55 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39838 8
-68.0834 -67.6919 42.1038 42.4817 180378 74060 567 1425.99 0 401.307 -nan 55 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39642 9
-68.7756 -68.156 41.4374 41.713 175219 74057 566 1570.47 0 394.525 -nan 55 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 38041 142
-70.0931 -68.169 41.8509 42.8556 2.5465e+07 3.66225e+06 79001 128337 0 36116.1 -nan 529 5069.34 60233.7 -nan -nan -nan -nan -nan -nan -nan -nan 7.59919e+06 74
-68.2518 -66.6496 40.1773 42.1704 197547 73957.9 393.31 1403.16 114 371.671 -nan 55 -nan 256 -nan -nan -nan -nan -nan -nan -nan -nan 42079 8
-69.2063 -67.3236 40.2779 41.8715 185993 75241.1 329.809 1598.58 11 403.497 -nan 56 -nan 11 -nan -nan -nan -nan -nan -nan -nan -nan 39075 7
-68.8062 -68.5739 40.8412 41.5469 201182 67427.5 332.754 1403.62 6 385 0 55 -nan 28 -nan -nan -nan -nan -nan -nan -nan -nan 39875 5
-69.7277 -68.0542 41.6531 43.0297 214642 70390.4 1460.37 2705.96 5 403 0 57 -nan 30 -nan -nan -nan -nan -nan -nan -nan -nan 43026 9
-68.3406 -68.2686 42.2338 43.5715 188330 63287.8 705.084 1479.85 6 399 0 66 -nan 18 -nan -nan -nan -nan -nan -nan -nan -nan 39827 66
-68.8026 -67.6482 41.376 42.3221 185446 64566.2 766.172 1495.22 3 385 0 66 -nan 12 -nan -nan -nan -nan -nan -nan -nan -nan 40940 7
-69.5932 -67.829 40.8716 42.4337 185648 64673.8 716.071 1437.19 6 387 0 55 -nan 23 -nan -nan -nan -nan -nan -nan -nan -nan 40783 76
-68.8886 -68.3977 40.5463 42.3753 182787 63545.8 720.799 1472.25 4 381 0 66 -nan 14 -nan -nan -nan -nan -nan -nan -nan -nan 39213 6
-68.0381 -67.2584 40.8092 42.757 181542 63242.9 727.281 1402.02 4 374 0 66 -nan 10 -nan -nan -nan -nan -nan -nan -nan -nan 38717 7
-67.9553 -67.7993 41.384 43.0921 183456 63981.2 758.58 1417.93 5 376 0 66 -nan 29 -nan -nan -nan -nan -nan -nan -nan -nan 39691 9
-68.2807 -68.0766 41.5521 42.0823 179783 62700.9 679.791 1393.71 3 374 0 66 -nan 13 -nan -nan -nan -nan -nan -nan -nan -nan 37984 6
-68.4081 -66.5422 41.052 41.4338 180398 62611.8 687.368 1408.02 4 369 0 66 -nan 12 -nan -nan -nan -nan -nan -nan -nan -nan 37917 5
-69.171 -68.7996 40.3111 42.1986 179632 62617.8 700.732 1386.01 4 380 0 55 -nan 29 -nan -nan -nan -nan -nan -nan -nan -nan 37749 6
-69.7817 -68.8539 41.7654 41.9245 184072 64027 721.654 1481.82 4 383 0 66 -nan 17 -nan -nan -nan -nan -nan -nan -nan -nan 39773 7
-69.992 -68.6375 41.56 42.0959 1.0543e+07 3.7503e+06 42539.4 91172.7 26134 1681 0 161.085 -nan 41262.7 1.25029e+06 -nan -nan 1.29812e+06 -nan -nan -nan -nan 5.59006e+06 71
-67.9849 -67.4052 40.7791 41.7105 183765 63540.6 749.142 1371.16 124 376 0 -nan -nan -nan 20674 -nan -nan 19831 -nan -nan -nan -nan 42163 1
-68.7754 -67.8031 39.7194 41.6028 183739 63442.6 595.353 1417.65 6 376 0 -nan -nan -nan 20681 -nan -nan 19839 -nan -nan -nan -nan 39934 6
-68.265 -66.7329 39.7827 41.6703 182185 62813.9 570.028 1402.61 5 372 0 -nan -nan -nan 20677 -nan -nan 19835 -nan -nan -nan -nan 38893 41
-67.753 -66.2593 40.8038 41.6274 181024 61808 542.26 1394.39 1 363 0 -nan -nan -nan 20657 -nan -nan 19814 -nan -nan -nan -nan 37752 7
-70.4832 -69.226 40.4998 42.0491 2.48365e+08 3.45675e+07 764619 10550.1 331666 21796.4 391253 58.6779 76841.7 546787 1.46723e+07 470835 82.4968 1.48738e+07 39804.5 4.58515 23089.4 11767.1 7.316e+07 30
-68.8756 -67.9381 40.9831 42.3879 210228 66984.4 385.858 1441.88 121 404 0 -nan -nan -nan 20682 -nan -nan 19841 -nan -nan -nan -nan 41954 14
-68.1008 -66.2984 40.1954 41.5486 178148 62338.4 506.759 1511.8 0 372 0 -nan 49.1744 -nan 20696 0 -nan 19799 5 -nan -nan -nan 38869 31
-67.7789 -67.5138 41.2073 42.0215 193814 66671 294.184 1512.24 0 -nan 0 -nan 44.1209 -nan -nan 0 0 -nan 4 0 -nan -nan 41692 9
-69.275 -68.1064 40.3431 41.6889 187895 64954.4 289.984 1386.54 0 -nan 0 -nan 42.729 -nan -nan 0 0 -nan 4 0 -nan -nan 38939 5
-68.5463 -68.0486 41.2412 42.6077 193744 66859.5 294.353 1523.29 0 -nan 0 -nan 44.3199 -nan -nan 0 0 -nan 5 0 -nan -nan 41745 3
-68.4895 -67.4633 41.1057 41.8919 190328 65445.2 313.629 1553.27 0 -nan 0 -nan 43.0677 -nan -nan 0 0 -nan 4 0 -nan -nan 39607 6
-69.4221 -68.8094 39.4784 41.4006 192153 66305.3 307.009 1444.12 0 -nan 0 -nan 43.8323 -nan -nan 0 0 -nan 7 0 -nan -nan 40861 7
-69.3629 -68.5836 40.9336 41.8912 185844 63931.4 293.716 1368.18 0 -nan 0 -nan 41.7968 -nan -nan 0 0 -nan 4 0 -nan -nan 37374 0
-68.3866 -67.774 41.6424 42.3773 189589 65272.7 306.263 1520.54 0 -nan 0 -nan 42.9748 -nan -nan 0 0 -nan 4 0 -nan -nan 39361 7
-69.5501 -68.6381 42.1911 42.2197 189583 65473.3 288.026 1500.7 0 -nan 0 -nan 43.2435 -nan -nan 0 0 -nan 4 0 -nan -nan 39586 9
-68.4963 -68.0994 41.2779 41.9765 194583 67151.9 299.838 1472 0 -nan 0 -nan 44.947 -nan -nan 0 0 -nan -nan 0 0 3 41949 19
-67.7535 -65.991 41.2343 43.0517 187940 64815.3 287.165 1433 0 -nan 0 -nan 42.8462 -nan -nan 0 0 -nan -nan 0 0 2 38587 5
-68.8107 -68.5811 42.198 42.224 193887 66899.9 296.667 1453 0 -nan 0 -nan 44.6259 -nan -nan 0 0 -nan -nan 0 0 3 41486 6
-70.5406 -69.1613 41.4215 43.001 2.72255e+08 3.77012e+07 867875 116592 410763 7701.12 406862 60.3205 100712 635410 1.52371e+07 497495 80.2856 1.56152e+07 25864.7 21.3096 35852.9 26299.8 8.02744e+07 13
-69.3967 -67.5979 41.6548 42.8201 192241 66051.5 297.028 1403 0 -nan 0 -nan 43.7952 -nan -nan 233 0 -nan -nan -nan 7 -nan 42447 7
-67.9372 -65.9716 40.2275 41.4363 184319 63796.4 297.96 1419 0 -nan 0 -nan 42.1984 -nan -nan 9 0 -nan -nan -nan 4 -nan 37462 5
-68.0202 -66.856 40.6885 42.0149 183611 63685.9 289.486 1368 0 -nan 0 -nan 42.0881 -nan -nan 7 0 -nan -nan -nan 4 -nan 37250 40
-68.2554 -68.0033 40.5776 42.1006 182008 63015.6 290.221 1415 0 -nan 0 -nan 41.556 -nan -nan 6 0 -nan -nan -nan 3 -nan 35935 6
-68.0233 -66.529 41.2761 41.8162 180875 62584.8 304.586 1394 0 -nan 0 -nan 41.135 -nan -nan 5 0 -nan -nan -nan 4 -nan 35531 4
-68.4563 -68.1507 40.587 42.5337 187423 64739.9 277.396 1346 0 -nan 0 -nan 42.9798 -nan -nan 9 0 -nan -nan -nan 5 -nan 38733 8
-69.0868 -67.4626 41.8795 42.0066 182250 62911.1 283.681 1402 0 -nan 0 -nan 41.3136 -nan -nan 6 0 -nan -nan -nan 3 -nan 36085 6
-69.9579 -68.5252 42.0096 42.1472 212170 77491.8 344.632 1938.23 0 695.185 0 173.978 53.4082 -nan -nan 259 0 -nan -nan -nan 7 -nan 60429 9
-68.1536 -67.51 41.3087 42.4934 177202 63737 660.149 1241.71 0 544.8 58.9037 133.873 38.7617 -nan -nan 5 0 -nan -nan -nan 4 -nan 35601 4
-69.3717 -69.0786 41.397 41.8562 167095 60770.2 367.312 1222.86 0 529.298 0 129.713 39.7513 -nan -nan 7 0 -nan -nan -nan 4 -nan 36388 87
-68.8037 -68.0182 39.9207 41.8144 164520 59877.3 375.441 1206.18 0 518.147 0 126.762 38.9722 -nan -nan 2 0 -nan -nan -nan 3 -nan 34882 4
-68.2484 -67.7521 41.6103 42.3197 167424 61002.6 391.715 1146.87 0 527.561 0 129.513 39.964 -nan -nan 7 0 -nan -nan -nan 4 -nan 36668 6
-68.2021 -67.0183 40.9503 41.4838 170854 62348.5 375.524 1152.41 0 539.391 0 133.553 41.175 -nan -nan 9 0 -nan -nan -nan 4 -nan 38582 5
-70.0781 -68.5528 41.5513 42.7367 6.30004e+07 9.29932e+06 198040 251874 0 124136 91694.7 138.054 5416.95 197284 -nan 101306 44.1773 -nan -nan -nan 13750.8 -nan 1.86248e+07 92
-69.8295 -68.8079 41.2694 41.7742 203131 77266 871 1794.82 0 432.552 -nan 68 -nan 487 -nan -nan -nan -nan -nan -nan -nan -nan 41966 9
-70.4975 -68.8671 40.9648 42.8011 2.75386e+08 3.97362e+07 855144 6651.22 387840 8570.14 406414 1801.27 51019.1 586340 1.40041e+07 545572 73.5356 1.41388e+07 22837.8 5.25195 24166.5 9095.43 8.35565e+07 5
-69.0052 -68.6118 40.8591 41.5172 184932 64371.1 747.281 1398.8 104 383 0 66 -nan 132 -nan -nan -nan -nan -nan -nan -nan -nan 41814 9
-67.7111 -67.2528 41.7295 42.1572 181317 63308.2 708.446 1447.34 4 366 0 66 -nan 20 -nan -nan -nan -nan -nan -nan -nan -nan 39186 30
-69.3582 -68.0041 41.2927 43.111 188463 64255.8 739.639 1408.54 5 395 0 66 -nan 16 -nan -nan -nan -nan -nan -nan -nan -nan 41297 6
-68.3594 -66.8705 41.9871 42.5409 190278 66149 746.162 1463.62 7 383 0 66 -nan 51 -nan -nan -nan -nan -nan -nan -nan -nan 43264 8
-68.5977 -67.725 41.4475 42.4813 193187 67483.4 736.749 1469.47 5 378 0 66 -nan 16 -nan -nan -nan -nan -nan -nan -nan -nan 45070 8
-67.8746 -67.3022 40.1418 41.5056 185387 64835.9 750.147 1468.95 3 363 0 66 -nan 16 -nan -nan -nan -nan -nan -nan -nan -nan 40958 60
-69.962 -69.0308 40.1789 42.1094 4.03357e+06 1.43892e+06 16631.1 33672.7 10026 1151 0 629.079 -nan 16029 407178 -nan -nan -nan -nan -nan -nan -nan 2.09886e+06 312
-68.0258 -66.5031 40.2162 41.6743 185823 64114 754.314 1395.42 60 372 0 -nan -nan 115 20707 -nan -nan -nan -nan -nan -nan -nan 42211 4
-68.9801 -68.2877 41.9473 42.2742 188795 65591.5 758.339 1492.6 4 387 0 -nan -nan 22 20704 -nan -nan -nan -nan -nan -nan -nan 44015 10
-69.6624 -68.2026 41.596 42.0281 187098 63361.4 581.429 1439.9 4 383 0 -nan -nan 27 20723 -nan -nan -nan -nan -nan -nan -nan 41356 55
-69.163 -68.7814 41.6474 43.2154 184094 63615.3 509.352 1389.73 8 378 0 -nan -nan 15 20700 -nan -nan -nan -nan -nan -nan -nan 40683 4
-69.7758 -68.1475 39.5794 41.5253 187315 64873.6 550.222 1479.94 8 380 0 -nan -nan 22 20721 -nan -nan -nan -nan -nan -nan -nan 41932 55
-68.3909 -66.6835 41.1988 41.6064 187360 64682.8 559.652 1438.48 4 367 0 -nan -nan 45 20711 -nan -nan -nan -nan -nan -nan -nan 41668 8
-69.7909 -68.9518 41.1058 41.4338 187232 64763.4 550.089 1436.51 4 374 0 -nan -nan 17 20709 -nan -nan -nan -nan -nan -nan -nan 41628 9
-67.6756 -66.6004 40.6822 41.6259 187188 64727.8 570.677 1469.74 2 358 0 -nan -nan 12 20695 -nan -nan -nan -nan -nan -nan -nan 41604 31
-69.1693 -68.5641 40.679 42.3919 183088 63253.8 516.565 1472.16 3 380 0 -nan -nan 27 20703 -nan -nan -nan -nan -nan -nan -nan 39535 78
-68.354 -67.6651 40.2461 42.179 186369 64592.5 548.241 1523.88 6 370 0 -nan -nan 19 20711 -nan -nan -nan -nan -nan -nan -nan 41462 8
-68.3316 -67.0402 42.1059 43.3773 185838 64357.6 535.783 1458.23 5 392 0 -nan -nan 16 20707 -nan -nan -nan -nan -nan -nan -nan 41053 236
-68.1378 -66.2377 40.8802 42.1583 180579 62504.7 514.009 1392.97 4 365 0 -nan -nan 27 20705 -nan -nan -nan -nan -nan -nan -nan 38327 21
-69.1615 -69.0119 41.7117 41.826 186653 64633.6 569.568 1413.5 6 376 0 -nan -nan 27 20697 -nan -nan -nan -nan -nan -nan -nan 41691 7
-70.2568 -68.3241 41.8821 43.8389 3.01247e+07 1.05683e+07 91634.1 257138 69439 4012.79 0 -nan -nan 99598.4 4.20918e+06 -nan -nan 4.35682e+06 7844.34 0 -nan -nan 1.5999e+07 69
-69.1439 -68.2492 41.1721 42.8865 187101 64708.8 293.003 1452.7 0 -nan 0 -nan 42.5219 -nan -nan 0 0 19677 5 0 -nan -nan 40192 113
-67.6873 -67.6425 40.3107 41.7222 190423 65773.6 302.238 1480 0 -nan 0 -nan 43.5217 -nan -nan 0 0 19667 4 0 -nan -nan 41395 0
-67.6829 -66.0031 41.0034 41.4033 186745 64570 310.952 1495.67 0 -nan 0 -nan 42.4054 -nan -nan 0 0 19667 4 0 -nan -nan 39576 210
-67.7783 -66.2232 41.5162 42.7548 187435 64738.7 290.999 1507.15 0 -nan 0 -nan 42.5621 -nan -nan 0 0 19671 4 0 -nan -nan 39919 9
-69.34 -67.827 40.8797 42.1546 189240 65346.3 312.628 1454.18 0 -nan 0 -nan 43.159 -nan -nan 0 0 19691 4 0 -nan -nan 40708 154
-69.2376 -67.8367 41.7415 42.0173 185768 64041.7 327.35 1354.82 0 -nan 0 -nan 41.9155 -nan -nan 0 0 19686 4 0 -nan -nan 38883 72
-67.6818 -65.7294 39.9764 41.4566 188311 65059.5 288.038 1503.37 0 -nan 0 -nan 42.9217 -nan -nan 0 0 19671 4 0 -nan -nan 40400 157
-69.7468 -69.2966 41.2953 41.7014 188924 65188 292.883 1444.09 0 -nan 0 -nan 42.9509 -nan -nan 0 0 19676 4 0 -nan -nan 40599 6
-69.2897 -67.8133 41.9553 42.8384 185798 64146.4 277.874 1427.28 0 -nan 0 -nan 42.021 -nan -nan 0 0 -nan 4 0 -nan -nan 37685 5
-68.5302 -66.6804 39.575 41.5503 177808 63053.6 523.852 1562.74 0 -nan 0 -nan 44.7012 -nan -nan 0 0 -nan 7 0 -nan -nan 42402 7
-69.0469 -67.8 40.9821 41.5467 177894 62957.3 517.356 1369.48 0 -nan 0 -nan 42.2756 -nan -nan 0 0 -nan 4 0 -nan -nan 38386 201
-70.5098 -68.605 40.6445 41.9799 2.4025e+08 3.77368e+07 877506 145975 353133 7293.71 379175 67.4316 105200 578872 1.3987e+07 487514 88.6231 1.37381e+07 31836.6 14.2302 24511.1 31633.3 7.06987e+07 17
-70.544 -68.998 39.6898 41.4032 1.44862e+07 5.25376e+06 41206.6 3685.48 0 -nan 0 -nan 5000.54 -nan -nan 0 0 -nan 3269.16 1.20934 2652.7 1120.57 8.64663e+06 87
-68.4165 -67.9292 40.2708 41.716 181370 63973.3 498.696 1420 0 -nan 0 -nan 44.1024 -nan -nan 0 0 -nan -nan -nan 5 4 40029 11
-69.7328 -68.8636 41.7536 41.7654 178247 62486.2 485.028 1435 0 -nan 0 -nan 42.4541 -nan -nan 0 0 -nan -nan -nan 4 4 37459 11
-68.0546 -66.3461 41.8599 43.7514 172965 61561.1 449.916 1339 0 -nan 0 -nan 41.6697 -nan -nan 0 0 -nan -nan -nan 5 4 36179 2
-67.9551 -67.8903 42.0788 43.3429 180230 64221.1 481.913 1378 0 -nan 0 -nan 44.1193 -nan -nan 0 0 -nan -nan -nan 4 3 40223 9
-69.2728 -67.8647 41.903 42.9582 180058 64045.3 491.142 1403 0 -nan 0 -nan 43.896 -nan -nan 0 0 -nan -nan -nan 6 4 40002 8
-68.211 -66.3692 41.5226 43.4079 181925 64688.1 506.416 1399 0 -nan 0 -nan 44.5661 -nan -nan 0 0 -nan -nan -nan 5 3 40945 3
-69.3284 -68.8987 40.2484 41.9223 176295 62696.2 464.354 1438 0 -nan 0 -nan 42.6043 -nan -nan 0 0 -nan -nan -nan 5 3 37932 6
-69.3971 -69.155 40.617 42.0457 183484 65258 494.622 1358 0 -nan 0 -nan 44.9831 -nan -nan 0 0 -nan -nan -nan 5 1 41802 8
-68.1415 -67.7127 41.0728 42.4002 177859 63200.6 488.321 1462 0 -nan 0 -nan 43.1618 -nan -nan 0 0 -nan -nan -nan 5 4 38756 7
-68.4767 -67.9451 41.3806 42.8925 182511 64927.1 497.852 1525.94 0 -nan 0 -nan 44.4316 -nan -nan 9.93858 2.84667 -nan -nan -nan 5 2 37602 18
-71.3623 -69.3631 40.8904 42.6468 1.71137e+09 2.67178e+08 5.28742e+06 36845.3 2.38617e+06 103256 2.37651e+06 9663.68 455803 3.9201e+06 1.02956e+08 3.01437e+06 1301.34 1.02823e+08 155013 63.8564 173525 70074.3 5.09138e+08 4
-68.5555 -67.8721 39.7539 41.417 178430 74174 781 1707.1 0 665.498 124 101.272 152 -nan -nan -nan 1 -nan -nan -nan -nan -nan 42634 11
-69.4259 -69.172 41.0401 41.6208 177223 74164 586 1161.51 0 585.195 4 97.0115 47 -nan -nan -nan 0 -nan -nan -nan -nan -nan 39851 5
-70.2597 -68.5406 40.7412 41.9794 1.26114e+08 2.07216e+07 425370 481475 203763 5784.65 109023 39.775 34774.6 320910 8.81982e+06 -nan 29.1848 8.57686e+06 14374.8 -nan -nan -nan 3.75203e+07 490
-69.2219 -68.0089 40.1866 42.1571 210134 69915.5 399.272 1530.41 0 395 3.56465 -nan 54.9931 -nan 20711 9.44761 -nan 19811 5 -nan -nan -nan 46312 127
-68.6803 -68.505 41.2035 42.2365 180340 63179.8 556.755 1728.25 11.701 -nan 0 -nan 44.2587 -nan 20723 0 0 19766 4 0 -nan -nan 41245 10
-68.3979 -67.8245 40.2343 41.8319 176967 63034.9 472.687 1390.02 0 -nan 0 -nan 43.4819 -nan 20730 0 0 19769 5 0 -nan -nan 42589 6
-70.0872 -69.1264 40.5759 41.9958 3.80736e+07 1.35455e+07 61873.1 2962.83 0 -nan 0 -nan 12104.5 -nan 3.82632e+06 0 0 3.97307e+06 9939.47 0 5324.68 3089.42 1.97654e+07 38
-69.4967 -68.7755 41.5899 41.8031 171986 62998.3 460.055 1382.31 0 615.054 0 140.079 42.0866 -nan -nan 0 0 -nan -nan -nan 3 2 40464 12
-68.6983 -66.7705 42.0312 42.9679 168315 61469.2 403.673 1155.86 0 539.053 0 132.311 40.5087 -nan -nan 0 0 -nan -nan -nan 4 3 37344 74
